n,activation_time,mode
1142,2.5501040315854753,modified
1143,2.1501113765896215,modified
1144,2.550338237566576,modified
1145,2.5504014268366215,modified
1146,2.5508488851077815,modified
1147,2.551035774872052,modified
1148,2.5515203290459123,modified
1149,2.552402488049463,modified
1150,2.5526715440819046,modified
1151,2.5527888055591426,modified
1152,2.552830252340447,modified
1153,2.5528829032687392,modified
1154,2.55306342633856,modified
1155,2.5532563356037214,modified
1156,2.553266678101074,modified
1157,2.553287305052816,modified
1158,2.553392709499136,modified
1159,2.4537202979668914,modified
1160,2.5542765417007534,modified
1161,2.5544682007399513,modified
1162,2.5548955961963857,modified
1163,2.5549010850202927,modified
1164,2.5551887836046174,modified
1165,2.5564510576856136,modified
1166,2.5565619285160137,modified
1167,2.5567250218084445,modified
1168,2.557006354114426,modified
1169,2.5575470904029305,modified
1170,2.5576135388084356,modified
1171,2.557763302391614,modified
1172,2.557821351834132,modified
1173,2.557882911279124,modified
1174,2.5583910186989955,modified
1175,2.5586023115110255,modified
1176,2.5588556969470617,modified
1177,2.558905447086655,modified
1178,2.5592309902094765,modified
1179,2.5592312914517064,modified
1180,2.5596760476173186,modified
1181,2.559703598073383,modified
1182,2.559817789229009,modified
1183,2.5598423923438762,modified
1184,2.9609335333545937,modified
1185,2.561345640304377,modified
1186,2.561988390736808,modified
1187,2.5620121532676636,modified
1188,2.5621206063403057,modified
1189,2.5623425753621563,modified
1190,2.5623972797252175,modified
1191,2.5626458465394295,modified
1192,2.562784301276328,modified
1193,2.5632562794158855,modified
1194,2.5640239697204157,modified
1195,2.5640739566585866,modified
1196,2.564321513057075,modified
1197,2.5643714423840995,modified
1198,2.5650379285858644,modified
1199,2.565158139293796,modified
1200,2.5652469855526587,modified
1201,2.5656205746571286,modified
1202,2.566180008808393,modified
1203,2.566947921282489,modified
1204,2.5672107572260394,modified
1205,2.567220098280711,modified
1206,2.567434255082779,modified
1207,2.5676414806138057,modified
1208,2.5680728827873187,modified
1209,2.568298800778762,modified
1210,2.568786987750411,modified
1211,2.568798771896718,modified
1212,2.569308007724832,modified
1213,2.569414359516938,modified
1214,2.569752892136408,modified
1215,2.571615475267883,modified
1216,2.571742805171731,modified
1217,2.571874301535912,modified
1218,2.5720058878225265,modified
1219,2.5725945448825693,modified
1220,2.572663639361445,modified
1221,2.573465378041857,modified
1222,2.5737125790315285,modified
1223,2.773732234563156,modified
1224,2.5739610555743004,modified
1225,2.774199104904919,modified
1226,2.5744616683789467,modified
1227,2.5755012826265196,modified
1228,2.575934086616281,modified
1229,2.575971004557899,modified
1230,2.5759753498099762,modified
1231,2.5772874349771433,modified
1232,2.5773089661603428,modified
1233,2.577460272343828,modified
1234,2.5780149957563707,modified
1235,2.5781476584880307,modified
1236,2.5784982102644127,modified
1237,2.5785563124940913,modified
1238,2.578978113429774,modified
1239,2.579053615529538,modified
1240,2.5791497182768843,modified
1241,2.8792162806475227,modified
1242,2.5792576372621654,modified
1243,2.579275148567793,modified
1244,2.779949610875946,modified
1245,2.5800776445529485,modified
1246,2.580591905235225,modified
1247,2.5806031803960283,modified
1248,2.5809579196928314,modified
1249,2.581432449113503,modified
1250,2.581745764759364,modified
1251,2.581753635828202,modified
1252,2.581754257547155,modified
1253,2.881892695419672,modified
1254,2.5828032106555536,modified
1255,2.5833199849051445,modified
1256,2.5834511724358085,modified
1257,2.5844303483213533,modified
1258,2.584643523934747,modified
1259,2.584920985160813,modified
1260,2.585018831664894,modified
1261,2.5850471826866808,modified
1262,2.5850490377181465,modified
1263,2.5853567461247198,modified
1264,2.586305245947158,modified
1265,2.586395727059695,modified
1266,2.586398414005172,modified
1267,2.586634812082209,modified
1268,2.586725728292996,modified
1269,2.586757531869921,modified
1270,2.5868982485088416,modified
1271,2.9870327834420315,modified
1272,2.5888957393548933,modified
1273,2.589456934034873,modified
1274,2.5896619539124597,modified
1275,2.5899142084459643,modified
1276,2.5900113102051865,modified
1277,2.5901415518447566,modified
1278,2.5910930692763436,modified
1279,2.5911824998662927,modified
1280,2.5916337276239476,modified
1281,2.5916971440194017,modified
1282,2.591706366266322,modified
1283,2.5920840110402827,modified
1284,2.592524996141982,modified
1285,2.592705543183645,modified
1286,2.5936977158859884,modified
1287,2.5938319657061784,modified
1288,2.5939209301404174,modified
1289,2.594026023910004,modified
1290,2.594175280300411,modified
1291,2.9942543170496735,modified
1292,2.594358100088604,modified
1293,2.5944309666028356,modified
1294,2.594476928682557,modified
1295,2.5945883586117566,modified
1296,2.5946386780687014,modified
1297,2.594749027788766,modified
1298,2.594753356178647,modified
1299,2.594921288721468,modified
1300,2.5954918074058053,modified
1301,2.5955080828771915,modified
1302,2.595546635265796,modified
1303,2.59569594607992,modified
1304,2.595771304703282,modified
1305,2.596054151772745,modified
1306,2.5971759098658658,modified
1307,2.9974757048577786,modified
1308,2.597852355317874,modified
1309,2.598040504845692,modified
1310,2.5982840190865897,modified
1311,2.599323769820382,modified
